Date,Open,High,Low,Close,Adj Close,Volume
2019-08-09,96.489998,97.260002,95.550003,95.779999,95.779999,0
2019-08-12,96.309998,97.180000,94.910004,94.949997,94.949997,0
2019-08-13,93.269997,93.269997,93.269997,93.269997,93.269997,0
2019-08-14,94.370003,95.080002,92.860001,92.910004,92.910004,0
2019-08-15,92.720001,94.129997,91.919998,93.820000,93.820000,0
2019-08-16,93.279999,93.559998,91.879997,92.839996,92.839996,0
2019-08-19,91.919998,93.389999,90.610001,92.040001,92.040001,0
2019-08-20,92.570000,95.360001,92.570000,94.739998,94.739998,0
2019-08-21,94.010002,95.279999,93.980003,94.529999,94.529999,0
2019-08-22,94.169998,95.080002,93.910004,94.000000,94.000000,0
2019-08-23,94.730003,98.059998,94.680000,97.779999,97.779999,0
2019-08-26,98.220001,98.910004,96.940002,97.699997,97.699997,0
2019-08-27,98.199997,101.510002,98.139999,101.040001,101.040001,0
2019-08-28,101.389999,102.290001,99.660004,101.190002,101.190002,0
2019-08-29,101.099998,101.139999,97.470001,98.470001,98.470001,0
2019-08-30,98.080002,99.949997,97.879997,98.980003,98.980003,0
2019-09-03,99.709999,101.959999,99.690002,100.209999,100.209999,0
2019-09-04,100.139999,101.800003,99.879997,101.760002,101.760002,0
2019-09-05,100.589996,100.589996,96.610001,97.269997,97.269997,0
2019-09-06,97.379997,98.440002,94.239998,94.260002,94.260002,0
2019-09-09,94.599998,94.699997,91.089996,92.089996,92.089996,0
2019-09-10,91.430000,93.260002,90.910004,91.760002,91.760002,0
2019-09-11,92.000000,94.190002,91.919998,92.349998,92.349998,0
2019-09-12,93.949997,95.959999,91.010002,91.080002,91.080002,0
2019-09-13,91.360001,92.500000,89.410004,89.489998,89.489998,0
2019-09-16,90.610001,91.449997,89.139999,90.610001,90.610001,0
2019-09-17,91.279999,93.449997,90.879997,93.019997,93.019997,0
2019-09-18,93.139999,93.150002,89.190002,91.230003,91.230003,0
2019-09-19,91.709999,93.370003,91.709999,92.989998,92.989998,0
2019-09-20,93.010002,94.820000,92.540001,94.599998,94.599998,0
2019-09-23,95.199997,96.839996,95.160004,96.680000,96.680000,0
2019-09-24,95.989998,97.900002,95.199997,97.680000,97.680000,0
2019-09-25,96.959999,97.339996,93.730003,94.540001,94.540001,0
2019-09-26,94.889999,95.400002,93.099998,93.169998,93.169998,0
2019-09-27,91.419998,92.250000,90.540001,91.070000,91.070000,0
2019-09-30,89.809998,90.320000,87.849998,88.400002,88.400002,0
2019-10-01,87.849998,90.190002,87.480003,88.540001,88.540001,0
2019-10-02,89.470001,90.190002,88.750000,89.620003,89.620003,0
2019-10-03,89.589996,91.370003,89.190002,89.320000,89.320000,0
2019-10-04,89.190002,91.139999,89.029999,91.110001,91.110001,0
2019-10-07,90.339996,91.620003,89.970001,90.290001,90.290001,0
2019-10-08,91.430000,92.419998,90.820000,92.360001,92.360001,0
2019-10-09,92.360001,92.580002,90.910004,91.459999,91.459999,0
2019-10-10,91.629997,92.360001,90.330002,92.129997,92.129997,0
2019-10-11,91.239998,91.269997,88.870003,88.919998,88.919998,0
2019-10-14,89.040001,90.059998,88.669998,89.290001,89.290001,0
2019-10-15,88.870003,88.870003,86.839996,86.870003,86.870003,0
2019-10-16,87.400002,88.279999,86.870003,88.260002,88.260002,0
2019-10-17,88.029999,90.790001,87.989998,90.019997,90.019997,0
2019-10-18,89.930000,91.129997,89.430000,90.529999,90.529999,0
2019-10-21,91.050003,91.379997,88.669998,88.809998,88.809998,0
2019-10-22,89.080002,89.470001,87.839996,89.000000,89.000000,0
2019-10-23,89.570000,90.889999,89.570000,90.000000,90.000000,0
2019-10-24,90.529999,92.019997,90.529999,92.000000,92.000000,0
2019-10-25,93.459999,94.480003,92.559998,93.540001,93.540001,0
2019-10-28,92.580002,92.730003,91.410004,91.820000,91.820000,0
2019-10-29,90.930000,93.029999,90.540001,92.459999,92.459999,0
2019-10-30,92.489998,93.279999,91.040001,93.260002,93.260002,0
2019-10-31,94.239998,95.830002,94.059998,95.620003,95.620003,0
2019-11-01,94.949997,95.940002,94.400002,95.940002,95.940002,0
2019-11-04,95.510002,95.980003,94.400002,94.650002,94.650002,0
2019-11-05,93.389999,93.989998,92.489998,93.339996,93.339996,0
2019-11-06,93.629997,94.589996,92.989998,94.089996,94.089996,0
2019-11-07,93.620003,93.839996,91.160004,91.800003,91.800003,0
2019-11-08,91.279999,92.489998,91.029999,91.690002,91.690002,0
2019-11-11,91.599998,92.070000,91.120003,91.529999,91.529999,0
2019-11-12,91.760002,92.699997,90.720001,92.599998,92.599998,0
2019-11-13,93.309998,94.209999,93.150002,93.260002,93.260002,0
2019-11-14,93.779999,94.349998,93.220001,93.940002,93.940002,0
2019-11-15,93.550003,94.430000,93.410004,93.610001,93.610001,0
2019-11-18,93.430000,95.099998,93.430000,94.919998,94.919998,0
2019-11-19,94.809998,96.379997,94.790001,95.339996,95.339996,0
2019-11-20,95.379997,96.029999,94.639999,95.669998,95.669998,0
2019-11-21,95.309998,95.709999,93.809998,93.839996,93.839996,0
2019-11-22,94.209999,94.500000,93.260002,93.660004,93.660004,0
2019-11-25,93.220001,94.419998,92.889999,92.889999,92.889999,0
2019-11-26,93.040001,94.870003,92.709999,94.739998,94.739998,0
2019-11-27,93.989998,94.250000,92.949997,93.930000,93.930000,0
2019-11-29,94.089996,95.690002,93.949997,95.519997,95.519997,0
2019-12-02,95.290001,96.239998,94.940002,96.029999,96.029999,0
2019-12-03,97.190002,98.639999,97.190002,97.970001,97.970001,0
2019-12-04,97.790001,98.349998,96.750000,97.510002,97.510002,0
2019-12-05,97.320000,99.019997,97.309998,98.379997,98.379997,0
2019-12-06,97.290001,97.480003,95.900002,95.900002,95.900002,0
2019-12-09,96.610001,96.889999,95.739998,95.849998,95.849998,0
2019-12-10,96.480003,96.849998,95.980003,96.790001,96.790001,0
2019-12-11,97.169998,99.790001,97.169998,99.559998,99.559998,0
2019-12-12,100.500000,100.970001,98.529999,99.430000,99.430000,0
2019-12-13,98.989998,100.519997,98.989998,100.279999,100.279999,0
2019-12-16,100.489998,100.800003,99.160004,99.239998,99.239998,0
2019-12-17,99.230003,99.639999,98.540001,98.540001,98.540001,0
2019-12-18,98.540001,99.559998,98.180000,99.550003,99.550003,0
2019-12-19,99.580002,99.769997,98.709999,99.400002,99.400002,0
2019-12-20,99.500000,99.510002,97.550003,97.559998,97.559998,0
2019-12-23,98.160004,101.309998,98.129997,101.290001,101.290001,0
2019-12-24,101.970001,104.680000,101.949997,104.669998,104.669998,0
2019-12-26,105.769997,107.120003,104.980003,106.089996,106.089996,0
2019-12-27,105.790001,106.320000,104.730003,105.129997,105.129997,0
2019-12-30,105.339996,107.389999,105.209999,107.169998,107.169998,0
2019-12-31,107.839996,108.250000,106.769997,106.919998,106.919998,0
2020-01-02,107.860001,108.349998,106.050003,106.510002,106.510002,0
2020-01-03,107.449997,108.029999,105.029999,105.410004,105.410004,0
2020-01-06,106.459999,107.120003,104.320000,105.070000,105.070000,0
2020-01-07,104.900002,106.610001,104.449997,106.209999,106.209999,0
2020-01-08,106.260002,106.290001,101.690002,101.870003,101.870003,0
2020-01-09,100.980003,102.050003,100.620003,100.690002,100.690002,0
2020-01-10,101.120003,102.900002,101.110001,102.250000,102.250000,0
2020-01-13,101.800003,101.879997,100.190002,100.190002,100.190002,0
2020-01-14,99.730003,101.529999,99.419998,101.360001,101.360001,0
2020-01-15,102.080002,103.639999,101.230003,103.400002,103.400002,0
2020-01-16,102.830002,103.239998,101.930000,102.820000,102.820000,0
2020-01-17,102.900002,103.199997,101.529999,101.839996,101.839996,0
2020-01-21,101.459999,103.330002,100.910004,103.290001,103.290001,0
2020-01-22,103.290001,103.910004,102.629997,103.150002,103.150002,0
2020-01-23,102.449997,104.029999,101.769997,102.930000,102.930000,0
2020-01-24,102.889999,104.940002,102.470001,104.820000,104.820000,0
2020-01-27,106.099998,106.370003,102.699997,103.169998,103.169998,0
2020-01-28,102.300003,102.709999,100.419998,100.800003,100.800003,0
2020-01-29,100.699997,103.199997,100.430000,103.110001,103.110001,0
2020-01-30,103.540001,104.029999,102.449997,103.519997,103.519997,0
2020-01-31,103.510002,104.720001,103.290001,103.940002,103.940002,0
2020-02-03,103.290001,103.739998,102.199997,102.959999,102.959999,0
2020-02-04,101.860001,102.150002,100.349998,101.709999,101.709999,0
2020-02-05,101.400002,102.910004,101.260002,102.190002,102.190002,0
2020-02-06,102.570000,103.709999,102.230003,103.419998,103.419998,0
2020-02-07,103.860001,103.949997,101.290001,101.330002,101.330002,0
2020-02-10,101.870003,103.169998,101.260002,102.849998,102.849998,0
2020-02-11,102.650002,103.790001,102.040001,102.870003,102.870003,0
2020-02-12,102.620003,102.970001,102.050003,102.120003,102.120003,0
2020-02-13,102.830002,103.970001,102.540001,103.139999,103.139999,0
2020-02-14,103.269997,103.540001,101.830002,102.010002,102.010002,0
2020-02-18,102.559998,105.970001,102.489998,105.949997,105.949997,0
2020-02-19,106.330002,107.779999,105.910004,107.739998,107.739998,0
2020-02-20,107.800003,109.669998,107.019997,107.900002,107.900002,0
2020-02-21,108.959999,111.339996,108.820000,111.059998,111.059998,0
2020-02-24,112.930000,113.730003,110.190002,111.510002,111.510002,0
2020-02-25,110.639999,111.730003,107.419998,107.480003,107.480003,0
2020-02-26,106.919998,108.669998,106.550003,107.349998,107.349998,0
2020-02-27,107.970001,107.970001,99.669998,99.830002,99.830002,0
2020-02-28,98.110001,98.120003,90.110001,94.150002,94.150002,0
2020-03-02,95.269997,97.980003,94.839996,97.870003,97.870003,0
2020-03-03,98.919998,104.900002,97.559998,101.470001,101.470001,0
2020-03-04,102.440002,103.150002,99.830002,102.669998,102.669998,0
2020-03-05,103.650002,104.989998,102.050003,104.699997,104.699997,0
2020-03-06,105.070000,105.209999,99.660004,103.010002,103.010002,0
2020-03-09,100.400002,100.629997,94.209999,94.290001,94.290001,0
2020-03-10,94.889999,97.129997,91.209999,95.489998,95.489998,0
2020-03-11,94.169998,94.790001,86.389999,87.669998,87.669998,0
2020-03-12,84.930000,85.529999,77.129997,77.779999,77.779999,0
2020-03-13,79.720001,80.290001,69.650002,70.260002,70.260002,0
2020-03-16,68.190002,78.669998,62.720001,75.180000,75.180000,0
2020-03-17,74.830002,86.550003,74.830002,85.000000,85.000000,0
2020-03-18,82.199997,85.050003,71.790001,73.449997,73.449997,0
2020-03-19,73.260002,84.209999,66.309998,74.820000,74.820000,0
2020-03-20,76.709999,78.010002,70.019997,70.120003,70.120003,0
2020-03-23,72.910004,78.070000,70.779999,74.660004,74.660004,0
2020-03-24,84.000000,87.769997,80.489998,86.269997,86.269997,0
2020-03-25,86.570000,91.669998,83.629997,88.830002,88.830002,0
2020-03-26,91.160004,93.260002,85.839996,88.150002,88.150002,0
2020-03-27,85.809998,87.570000,80.779999,81.809998,81.809998,0
2020-03-30,82.650002,85.120003,78.320000,80.389999,80.389999,0
2020-03-31,79.330002,83.029999,78.370003,78.949997,78.949997,0
2020-04-01,78.279999,81.970001,77.879997,80.940002,80.940002,0
2020-04-02,82.570000,86.709999,82.070000,84.500000,84.500000,0
2020-04-03,84.830002,87.309998,83.809998,84.360001,84.360001,0
2020-04-06,87.660004,90.449997,86.529999,89.320000,89.320000,0
2020-04-07,90.269997,91.559998,88.169998,88.959999,88.959999,0
2020-04-08,89.010002,90.550003,88.209999,89.699997,89.699997,0
2020-04-09,93.050003,98.570000,92.900002,98.220001,98.220001,0
2020-04-13,98.589996,105.839996,95.059998,105.169998,105.169998,0
2020-04-14,107.059998,111.480003,103.800003,106.220001,106.220001,0
2020-04-15,102.040001,106.489998,101.419998,104.290001,104.290001,0
2020-04-16,104.989998,107.339996,103.699997,106.129997,106.129997,0
2020-04-17,102.370003,104.910004,101.949997,104.279999,104.279999,0
2020-04-20,104.470001,108.110001,104.239998,106.389999,106.389999,0
2020-04-21,102.180000,106.480003,102.180000,105.290001,105.290001,0
2020-04-22,108.949997,112.559998,108.889999,112.059998,112.059998,0
2020-04-23,114.650002,120.279999,114.110001,115.250000,115.250000,0
2020-04-24,118.309998,119.250000,114.480003,117.550003,117.550003,0
2020-04-27,118.129997,119.050003,114.330002,117.690002,117.690002,0
2020-04-28,116.610001,118.410004,114.889999,117.580002,117.580002,0
2020-04-29,117.379997,119.620003,115.430000,119.470001,119.470001,0
2020-04-30,117.540001,119.339996,113.489998,113.680000,113.680000,0
2020-05-01,110.370003,117.500000,110.370003,117.360001,117.360001,0
2020-05-04,118.800003,120.139999,118.070000,119.620003,119.620003,0
2020-05-05,118.639999,121.970001,117.290001,121.370003,121.370003,0
2020-05-06,119.760002,120.489998,117.470001,117.889999,117.889999,0
2020-05-07,119.449997,123.949997,118.349998,122.300003,122.300003,0
2020-05-08,122.389999,124.309998,121.169998,122.089996,122.089996,0
2020-05-11,121.510002,122.360001,117.110001,118.089996,118.089996,0
2020-05-12,119.529999,122.010002,117.529999,117.739998,117.739998,0
2020-05-13,119.580002,120.400002,115.459999,117.980003,117.980003,0
2020-05-14,117.570000,121.930000,117.339996,121.250000,121.250000,0
2020-05-15,124.220001,126.959999,123.250000,126.610001,126.610001,0
2020-05-18,129.330002,129.389999,124.320000,124.730003,124.730003,0
2020-05-19,126.459999,130.460007,126.379997,129.259995,129.259995,0
2020-05-20,130.320007,131.009995,127.629997,128.070007,128.070007,0
2020-05-21,126.220001,126.480003,121.510002,124.550003,124.550003,0
2020-05-22,124.849998,127.489998,123.889999,124.239998,124.239998,0
2020-05-26,123.129997,123.129997,118.599998,118.879997,118.879997,0
2020-05-27,114.739998,118.629997,114.089996,118.629997,118.629997,0
2020-05-28,120.779999,121.900002,117.620003,118.440002,118.440002,0
2020-05-29,121.290001,121.680000,119.730003,120.099998,120.099998,0
2020-06-01,121.070000,123.150002,120.209999,123.089996,123.089996,0
2020-06-02,123.660004,123.690002,118.449997,118.800003,118.800003,0
2020-06-03,115.180000,117.220001,113.839996,115.320000,115.320000,0
2020-06-04,117.330002,118.099998,115.570000,116.449997,116.449997,0
2020-06-05,112.879997,114.900002,110.910004,114.870003,114.870003,0
2020-06-08,114.820000,116.120003,113.730003,115.709999,115.709999,0
2020-06-09,117.099998,118.570000,115.830002,117.040001,117.040001,0
2020-06-10,118.669998,122.500000,115.040001,122.419998,122.419998,0
2020-06-11,121.739998,123.000000,113.199997,114.839996,114.839996,0
2020-06-12,117.339996,118.360001,113.750000,114.480003,114.480003,0
2020-06-15,110.639999,117.680000,109.150002,117.239998,117.239998,0
2020-06-16,117.480003,118.199997,113.669998,114.110001,114.110001,0
2020-06-17,114.660004,115.980003,113.580002,114.410004,114.410004,0
2020-06-18,113.599998,114.879997,112.309998,112.570000,112.570000,0
2020-06-19,114.570000,118.389999,114.269997,116.750000,116.750000,0
2020-06-22,119.790001,123.370003,119.790001,121.699997,121.699997,0
2020-06-23,123.860001,125.550003,123.080002,123.720001,123.720001,0
2020-06-24,122.449997,124.370003,119.459999,121.059998,121.059998,0
2020-06-25,121.209999,122.339996,119.529999,122.269997,122.269997,0
2020-06-26,121.309998,123.419998,119.139999,122.910004,122.910004,0
2020-06-29,123.870003,124.750000,122.400002,124.730003,124.730003,0
2020-06-30,124.199997,129.479996,123.559998,129.160004,129.160004,0
2020-07-01,128.949997,128.979996,124.889999,128.679993,128.679993,0
2020-07-02,127.730003,130.369995,126.949997,127.059998,127.059998,0
2020-07-06,129.059998,130.630005,128.009995,129.649994,129.649994,0
2020-07-07,128.990005,133.729996,128.990005,132.949997,132.949997,0
2020-07-08,135.899994,137.589996,134.149994,136.580002,136.580002,0
2020-07-09,138.289993,138.750000,133.119995,136.550003,136.550003,0
2020-07-10,137.449997,137.729996,134.649994,135.899994,135.899994,0
2020-07-13,138.020004,139.360001,131.110001,131.240005,131.240005,0
2020-07-14,130.759995,137.089996,130.679993,137.070007,137.070007,0
2020-07-15,136.630005,138.070007,134.380005,137.929993,137.929993,0
2020-07-16,137.149994,138.389999,134.559998,135.919998,135.919998,0
2020-07-17,137.380005,140.279999,137.100006,140.160004,140.160004,0
2020-07-20,141.910004,144.910004,141.850006,144.339996,144.339996,0
2020-07-21,147.750000,149.660004,145.380005,146.589996,146.589996,0
2020-07-22,148.220001,150.720001,147.720001,149.990005,149.990005,0
2020-07-23,149.669998,151.259995,143.770004,146.479996,146.479996,0
2020-07-24,147.960007,151.009995,147.470001,150.690002,150.690002,0
2020-07-27,154.880005,160.559998,154.869995,158.210007,158.210007,0
2020-07-28,156.190002,159.369995,154.500000,157.279999,157.279999,0
2020-07-29,157.570007,157.899994,152.839996,155.699997,155.699997,0
2020-07-30,151.059998,154.339996,147.919998,150.259995,150.259995,0
2020-07-31,152.360001,154.949997,151.899994,154.529999,154.529999,0
2020-08-03,154.750000,154.899994,150.389999,152.789993,152.789993,0
2020-08-04,152.830002,159.520004,151.419998,159.350006,159.350006,0
2020-08-05,162.809998,165.360001,159.279999,161.139999,161.139999,0
2020-08-06,163.119995,163.580002,157.410004,159.600006,159.600006,0
2020-08-07,156.089996,157.289993,152.220001,154.139999,154.139999,0
2020-08-10,155.229996,158.970001,152.639999,153.029999,153.029999,0
2020-08-11,144.509995,147.740005,140.820007,141.470001,141.470001,0
2020-08-12,145.070007,145.570007,141.580002,141.679993,141.679993,0
2020-08-13,143.960007,147.970001,143.160004,146.559998,146.559998,0
2020-08-14,146.479996,147.070007,143.839996,145.960007,145.960007,0
2020-08-17,151.160004,154.559998,151.000000,154.470001,154.470001,0
2020-08-18,157.529999,157.529999,151.500000,153.279999,153.279999,0
2020-08-19,152.039993,153.339996,147.710007,148.490005,148.490005,0
2020-08-20,147.759995,151.539993,147.320007,150.880005,150.880005,0
2020-08-21,148.479996,148.690002,145.759995,147.509995,147.509995,0
2020-08-24,149.419998,149.619995,145.690002,146.380005,146.380005,0
2020-08-25,145.860001,146.279999,142.470001,145.960007,145.960007,0
2020-08-26,144.259995,150.520004,144.229996,150.500000,150.500000,0
2020-08-27,152.110001,152.600006,145.369995,147.490005,147.490005,0
2020-08-28,149.610001,153.690002,149.440002,152.850006,152.850006,0
2020-08-31,153.610001,156.289993,153.039993,154.210007,154.210007,0
2020-09-01,156.830002,156.899994,150.449997,152.399994,152.399994,0
2020-09-02,150.600006,152.429993,146.860001,152.389999,152.389999,0
2020-09-03,150.279999,152.029999,146.270004,150.929993,150.929993,0
2020-09-04,149.830002,150.880005,144.029999,149.580002,149.580002,0
2020-09-08,145.399994,151.050003,143.199997,147.979996,147.979996,0
2020-09-09,149.729996,155.179993,149.710007,154.800003,154.800003,0
2020-09-10,155.880005,157.000000,151.710007,152.339996,152.339996,0
2020-09-11,153.490005,155.429993,149.860001,150.339996,150.339996,0
2020-09-14,152.110001,156.570007,152.110001,156.399994,156.399994,0
2020-09-15,158.820007,159.259995,155.179993,156.179993,156.179993,0
2020-09-16,157.380005,158.009995,155.250000,156.059998,156.059998,0
2020-09-17,151.589996,154.589996,150.410004,154.059998,154.059998,0
2020-09-18,154.630005,155.880005,151.410004,151.509995,151.509995,0
2020-09-21,148.380005,149.860001,142.940002,144.779999,144.779999,0
2020-09-22,145.309998,146.690002,143.559998,145.539993,145.539993,0
2020-09-23,143.229996,143.490005,135.050003,135.750000,135.750000,0
2020-09-24,134.179993,141.869995,134.179993,140.880005,140.880005,0
2020-09-25,138.970001,140.720001,137.779999,139.960007,139.960007,0
2020-09-28,141.889999,142.630005,139.789993,141.559998,141.559998,0
2020-09-29,142.699997,144.669998,142.229996,143.229996,143.229996,0
2020-09-30,142.190002,144.289993,141.100006,143.080002,143.080002,0
2020-10-01,144.270004,146.139999,142.949997,144.550003,144.550003,0
2020-10-02,143.679993,144.869995,142.210007,142.839996,142.839996,0
2020-10-05,143.660004,147.259995,143.639999,145.580002,145.580002,0
2020-10-06,146.199997,147.029999,139.779999,139.809998,139.809998,0
2020-10-07,141.470001,142.729996,140.250000,140.850006,140.850006,0
2020-10-08,142.399994,144.250000,141.880005,143.330002,143.330002,0
2020-10-09,146.320007,150.020004,146.309998,150.020004,150.020004,0
2020-10-12,150.050003,151.059998,148.380005,149.860001,149.860001,0
2020-10-13,148.050003,149.190002,145.440002,148.710007,148.710007,0
2020-10-14,150.550003,152.250000,149.300003,150.679993,150.679993,0
2020-10-15,147.830002,150.020004,147.630005,149.070007,149.070007,0
2020-10-16,149.460007,149.580002,147.059998,147.089996,147.089996,0
2020-10-19,148.270004,149.220001,144.309998,144.360001,144.360001,0
2020-10-20,144.759995,146.940002,143.979996,145.990005,145.990005,0
2020-10-21,147.139999,150.509995,147.009995,148.080002,148.080002,0
2020-10-22,146.089996,146.720001,143.690002,146.410004,146.410004,0
2020-10-23,146.009995,146.250000,144.389999,145.460007,145.460007,0
2020-10-26,144.300003,146.550003,142.669998,142.910004,142.910004,0
2020-10-27,143.289993,145.679993,142.619995,145.559998,145.559998,0
2020-10-28,141.440002,141.619995,135.410004,135.639999,135.639999,0
2020-10-29,134.690002,139.029999,134.559998,137.899994,137.899994,0
2020-10-30,139.139999,140.339996,136.020004,140.320007,140.320007,0
2020-11-02,142.080002,144.699997,140.720001,144.690002,144.690002,0
2020-11-03,146.399994,148.309998,145.570007,147.410004,147.410004,0
2020-11-04,147.300003,147.550003,142.970001,143.399994,143.399994,0
2020-11-05,148.589996,154.940002,148.500000,154.160004,154.160004,0
2020-11-06,155.630005,156.210007,153.809998,155.380005,155.380005,0
2020-11-09,149.800003,150.029999,143.750000,146.630005,146.630005,0
2020-11-10,147.149994,147.589996,141.970001,142.050003,142.050003,0
2020-11-11,140.669998,141.089996,139.369995,140.600006,140.600006,0
2020-11-12,141.759995,144.460007,141.550003,142.039993,142.039993,0
2020-11-13,144.389999,144.660004,142.860001,143.380005,143.380005,0
2020-11-16,142.660004,144.600006,141.330002,143.399994,143.399994,0
2020-11-17,142.600006,143.160004,140.820007,141.240005,141.240005,0
2020-11-18,140.970001,140.970001,136.690002,136.710007,136.710007,0
2020-11-19,134.550003,136.580002,134.389999,135.889999,135.889999,0
2020-11-20,137.529999,139.110001,136.429993,137.199997,137.199997,0
2020-11-23,135.720001,136.300003,132.350006,132.539993,132.539993,0
2020-11-24,129.149994,132.250000,129.149994,130.820007,130.820007,0
2020-11-25,131.869995,133.809998,131.869995,133.000000,133.000000,0
2020-11-27,131.589996,133.800003,131.080002,133.759995,133.759995,0
2020-11-30,132.759995,134.770004,131.149994,134.720001,134.720001,0
2020-12-01,138.649994,140.179993,136.630005,139.910004,139.910004,0
2020-12-02,139.839996,140.949997,138.080002,140.639999,140.639999,0
2020-12-03,141.160004,141.929993,138.669998,139.600006,139.600006,0
2020-12-04,139.779999,141.080002,138.679993,139.339996,139.339996,0
2020-12-07,139.110001,145.029999,139.100006,143.589996,143.589996,0
2020-12-08,144.179993,144.240005,142.889999,143.300003,143.300003,0
2020-12-09,142.050003,142.419998,137.940002,139.610001,139.610001,0
2020-12-10,140.360001,142.789993,139.320007,140.100006,140.100006,0
2020-12-11,139.779999,140.770004,138.149994,138.610001,138.610001,0
2020-12-14,138.539993,140.080002,135.259995,135.350006,135.350006,0
2020-12-15,138.339996,140.610001,138.070007,140.199997,140.199997,0
2020-12-16,141.380005,143.000000,139.570007,142.940002,142.940002,0
2020-12-17,146.270004,149.789993,146.270004,148.250000,148.250000,0
2020-12-18,148.279999,148.289993,144.649994,144.899994,144.899994,0
2020-12-21,145.089996,147.020004,144.470001,145.339996,145.339996,0
2020-12-22,145.259995,145.660004,139.839996,140.529999,140.529999,0
2020-12-23,141.600006,143.750000,141.600006,143.009995,143.009995,0
2020-12-24,142.690002,144.440002,141.800003,143.729996,143.729996,0
2020-12-28,146.500000,147.660004,142.289993,142.339996,142.339996,0
2020-12-29,143.389999,144.679993,141.649994,142.460007,142.460007,0
2020-12-30,143.110001,147.169998,143.100006,147.139999,147.139999,0
2020-12-31,147.179993,147.429993,143.619995,144.190002,144.190002,0
2021-01-04,151.320007,154.889999,149.399994,154.070007,154.070007,0
2021-01-05,155.130005,155.240005,151.880005,154.080002,154.080002,0
2021-01-06,153.059998,155.309998,151.119995,155.130005,155.130005,0
2021-01-07,155.270004,156.470001,152.779999,154.520004,154.520004,0
2021-01-08,151.009995,151.740005,144.470001,147.240005,147.240005,0
2021-01-11,143.600006,145.759995,143.089996,143.949997,143.949997,0
2021-01-12,144.339996,144.880005,141.850006,144.740005,144.740005,0
2021-01-13,144.639999,145.350006,142.300003,142.330002,142.330002,0
2021-01-14,142.809998,144.880005,142.009995,143.070007,143.070007,0
2021-01-15,141.389999,141.800003,137.460007,137.509995,137.509995,0
2021-01-19,139.600006,139.679993,137.639999,139.000000,139.000000,0
2021-01-20,141.229996,144.039993,141.059998,143.240005,143.240005,0
2021-01-21,143.539993,143.570007,140.210007,141.240005,141.240005,0
2021-01-22,137.289993,141.220001,136.660004,140.149994,140.149994,0
2021-01-25,140.960007,141.710007,136.990005,138.570007,138.570007,0
2021-01-26,138.449997,139.369995,137.399994,137.470001,137.470001,0
2021-01-27,135.360001,135.360001,130.830002,131.570007,131.570007,0
2021-01-28,135.460007,141.470001,135.429993,138.679993,138.679993,0
2021-01-29,143.500000,144.419998,138.029999,138.589996,138.589996,0
2021-02-01,144.020004,149.690002,143.210007,146.320007,146.320007,0
2021-02-02,142.039993,142.179993,138.389999,139.050003,139.050003,0
2021-02-03,139.750000,140.750000,138.559998,139.630005,139.630005,0
2021-02-04,135.800003,137.679993,134.330002,137.509995,137.509995,0
2021-02-05,138.639999,141.580002,137.889999,141.520004,141.520004,0
2021-02-08,143.710007,145.050003,142.990005,144.570007,144.570007,0
2021-02-09,144.979996,144.979996,142.690002,143.919998,143.919998,0
2021-02-10,145.649994,146.199997,142.570007,143.649994,143.649994,0
2021-02-11,143.789993,144.630005,140.669998,141.289993,141.289993,0
2021-02-12,139.809998,143.110001,138.710007,141.720001,141.720001,0
2021-02-16,140.690002,142.770004,140.000000,140.000000,140.000000,0
2021-02-17,137.960007,138.119995,136.110001,137.429993,137.429993,0
2021-02-18,137.020004,138.729996,134.479996,135.720001,135.720001,0
2021-02-19,136.460007,138.380005,135.940002,136.779999,136.779999,0
2021-02-22,138.000000,144.250000,137.770004,143.679993,143.679993,0
2021-02-23,141.850006,141.919998,136.619995,140.899994,140.899994,0
2021-02-24,139.419998,144.100006,137.830002,143.350006,143.350006,0
2021-02-25,141.850006,143.809998,136.839996,137.360001,137.360001,0
2021-02-26,135.529999,136.149994,129.720001,130.789993,130.789993,0
2021-03-01,132.889999,134.139999,129.369995,130.330002,130.330002,0
2021-03-02,131.119995,135.949997,131.029999,134.839996,134.839996,0
2021-03-03,131.720001,132.960007,129.089996,131.800003,131.800003,0
2021-03-04,131.479996,134.050003,128.080002,130.679993,130.679993,0
2021-03-05,130.690002,133.860001,128.300003,133.580002,133.580002,0
2021-03-08,133.130005,133.889999,131.440002,131.710007,131.710007,0
2021-03-09,135.770004,137.080002,133.820007,134.750000,134.750000,0
2021-03-10,135.520004,136.580002,134.100006,135.649994,135.649994,0
2021-03-11,137.029999,139.199997,136.660004,139.139999,139.139999,0
2021-03-12,136.300003,140.020004,135.360001,139.729996,139.729996,0
2021-03-15,140.440002,142.270004,140.169998,142.119995,142.119995,0
2021-03-16,142.130005,142.259995,139.990005,140.419998,140.419998,0
2021-03-17,139.339996,145.350006,138.750000,144.199997,144.199997,0
2021-03-18,141.869995,144.289993,140.869995,141.270004,141.270004,0
2021-03-19,141.080002,142.100006,140.009995,141.570007,141.570007,0
2021-03-22,141.110001,142.160004,140.080002,140.149994,140.149994,0
2021-03-23,138.869995,138.869995,134.889999,135.279999,135.279999,0
2021-03-24,135.339996,136.240005,133.550003,133.699997,133.699997,0
2021-03-25,132.990005,133.919998,131.139999,132.839996,132.839996,0
2021-03-26,133.149994,135.899994,133.100006,135.869995,135.869995,0
